step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
394,TRANSFER,147957.23,C1762704986,147957.23,0.0,C1857166842,0.0,0.0,1,0
205,CASH_OUT,6442.93,C80685681,0.0,0.0,C121024798,265332.32,271775.25,0,0
46,CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1,0
234,CASH_OUT,450489.27,C745977891,450489.27,0.0,C1398681592,122047.64,572536.91,1,0
474,PAYMENT,2722.61,C868481335,0.0,0.0,M716740915,0.0,0.0,0,0
719,CASH_OUT,479926.98,C236547965,479926.98,0.0,C1382782385,71009.24,550936.23,1,0
45,CASH_OUT,98435.91,C741504407,0.0,0.0,C1789674494,219505.19,317941.1,0,0
648,CASH_OUT,774868.1,C1516959235,774868.1,0.0,C1812639726,131877.41,906745.51,1,0
687,CASH_IN,273427.82,C865976802,1517274.09,1790701.91,C314337396,2998807.06,2725379.24,0,0
282,CASH_IN,102772.84,C1009756239,2665125.64,2767898.47,C1163135915,7745583.52,7642810.68,0,0
137,PAYMENT,521.37,C203378011,0.0,0.0,M42773300,0.0,0.0,0,0
311,PAYMENT,2981.95,C612627216,41003.0,38021.05,M724525068,0.0,0.0,0,0
17,PAYMENT,20797.16,C1914597256,0.0,0.0,M1035101072,0.0,0.0,0,0
378,CASH_OUT,192815.77,C1577306168,192815.77,0.0,C353651788,0.0,192815.77,1,0
130,CASH_OUT,93187.15,C1489860972,0.0,0.0,C266171809,912509.92,1005697.07,0,0
590,CASH_OUT,498183.25,C104610866,498183.25,0.0,C1054580696,107993.04,606176.29,1,0
39,CASH_OUT,152042.16,C1395896953,152042.16,0.0,C45672156,710428.02,862470.18,1,0
597,TRANSFER,88099.88,C16417256,88099.88,0.0,C1246176741,0.0,0.0,1,0
534,CASH_OUT,1390332.39,C1515790640,1390332.39,0.0,C1288810506,0.0,1390332.39,1,0
536,CASH_OUT,285382.07,C2026773227,285382.07,0.0,C1098688796,0.0,285382.07,1,0
436,TRANSFER,539658.73,C1496866222,539658.73,0.0,C2010123268,0.0,0.0,1,0
590,PAYMENT,16910.53,C29189099,0.0,0.0,M902750773,0.0,0.0,0,0
157,CASH_OUT,431356.55,C1540105290,431356.55,0.0,C349350443,2787800.23,3219156.78,1,0
177,PAYMENT,5499.69,C1484961754,16166.0,10666.31,M641546296,0.0,0.0,0,0
209,CASH_OUT,1516823.73,C1090892452,1516823.73,0.0,C657813915,386329.46,1903153.19,1,0
166,CASH_IN,192863.79,C1585197656,54218.0,247081.79,C668366505,0.0,0.0,0,0
50,TRANSFER,967153.5,C850743663,967153.5,0.0,C1137540009,0.0,0.0,1,0
262,CASH_IN,329122.25,C1848727160,1037483.14,1366605.38,C1105777254,523267.94,194145.69,0,0
269,TRANSFER,1314897.11,C353673917,1314897.11,0.0,C1556017214,0.0,0.0,1,0
30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1,0
2,CASH_OUT,18627.02,C175961135,18627.02,0.0,C1711105800,147251.58,165878.6,1,0
372,TRANSFER,404621.03,C1069727690,150501.0,0.0,C714178102,8928560.17,9333181.2,0,0
140,CASH_OUT,167695.02,C247783356,0.0,0.0,C801789069,3615591.51,3783286.52,0,0
194,CASH_OUT,911895.71,C1703895485,911895.71,0.0,C1399213893,68468.27,980363.98,1,0
332,TRANSFER,1781269.65,C1323957695,0.0,0.0,C1727248731,3503948.59,5285218.24,0,0
210,CASH_OUT,23610.85,C1790329459,23610.85,0.0,C409233491,212041.22,235652.07,1,0
213,TRANSFER,1835523.44,C1909573304,1835523.44,0.0,C649284727,0.0,0.0,1,0
21,CASH_OUT,193646.85,C1308872720,0.0,0.0,C450391449,1584289.82,1777936.67,0,0
154,PAYMENT,13019.82,C1782363498,0.0,0.0,M1763711061,0.0,0.0,0,0
58,TRANSFER,7108914.22,C1494760088,7108914.22,0.0,C1835087777,0.0,0.0,1,0
520,TRANSFER,3283695.97,C649961237,3283695.97,0.0,C1812152397,0.0,0.0,1,0
179,CASH_IN,125934.36,C1254519154,3898456.38,4024390.74,C2049999068,1080497.89,954563.53,0,0
399,CASH_IN,312182.21,C1446999351,1933452.65,2245634.85,C933418335,557226.65,245044.44,0,0
94,PAYMENT,3907.77,C1576047062,203590.0,199682.23,M1078366565,0.0,0.0,0,0
297,CASH_IN,18518.59,C793345855,10073964.13,10092482.72,C595845777,805468.94,786950.35,0,0
259,CASH_OUT,76276.87,C622628894,72.0,0.0,C389084886,2907461.92,2983738.78,0,0
281,CASH_OUT,95449.79,C1994295670,303510.0,208060.21,C1009064335,442756.28,538206.08,0,0
8,PAYMENT,14743.21,C115149467,1371621.89,1356878.68,M825599567,0.0,0.0,0,0
615,TRANSFER,56510.5,C956959892,56510.5,0.0,C582952352,0.0,0.0,1,0
80,TRANSFER,244814.12,C2138181348,244814.12,0.0,C1608735206,0.0,0.0,1,0
163,CASH_OUT,316684.1,C520790285,0.0,0.0,C875128687,7362448.69,7640013.56,0,0
179,TRANSFER,1494831.65,C1705883896,1494831.65,0.0,C258215915,0.0,0.0,1,0
401,PAYMENT,16288.9,C1722047435,284472.0,268183.1,M1924820044,0.0,0.0,0,0
270,TRANSFER,134623.95,C1664606481,134623.95,0.0,C1000039615,0.0,0.0,1,0
189,CASH_IN,67882.67,C2079922010,2305.0,70187.67,C1690994427,101419.05,33536.38,0,0
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0
401,TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1,0
298,CASH_OUT,232187.84,C2033204563,24336.0,0.0,C177698669,0.0,232187.84,0,0
302,TRANSFER,1011249.64,C1106915307,1011249.64,0.0,C2043222623,0.0,0.0,1,0
606,CASH_OUT,455788.55,C1120752458,455788.55,0.0,C2045354629,0.0,455788.55,1,0
393,TRANSFER,432958.83,C1282477979,432958.83,0.0,C1783092125,0.0,0.0,1,0
87,TRANSFER,115461.48,C1864352304,115461.48,0.0,C238575749,0.0,0.0,1,0
353,CASH_OUT,238858.49,C296792693,55168.0,0.0,C835189033,0.0,238858.49,0,0
306,CASH_OUT,110673.28,C1114132242,9627.15,0.0,C165766906,8849843.03,8960516.31,0,0
329,TRANSFER,810328.15,C735471728,152792.0,0.0,C2045682638,0.0,810328.15,0,0
643,CASH_OUT,4222595.06,C4856718,4222595.06,0.0,C488060391,0.0,4222595.06,1,0
260,PAYMENT,3361.14,C1510799617,0.0,0.0,M852248396,0.0,0.0,0,0
227,CASH_OUT,148411.33,C1772400564,109543.0,0.0,C633732161,743980.32,892391.65,0,0
188,PAYMENT,8213.9,C2118630689,349243.38,341029.48,M135585477,0.0,0.0,0,0
259,CASH_IN,89584.23,C609350669,6430244.31,6519828.54,C511979204,239390.57,149806.35,0,0
20,CASH_OUT,49735.59,C977292511,30516.0,0.0,C1372234884,10061193.93,10110929.52,0,0
584,TRANSFER,777448.03,C86523774,777448.03,0.0,C262188325,0.0,0.0,1,0
180,PAYMENT,2258.04,C1676477600,619923.36,617665.32,M1342710616,0.0,0.0,0,0
179,CASH_OUT,258613.38,C1347660612,92053.0,0.0,C380478208,528441.11,787054.49,0,0
164,CASH_IN,114238.98,C1698532931,4886481.44,5000720.43,C1342692302,132371.05,18132.07,0,0
36,CASH_OUT,71378.05,C987460374,0.0,0.0,C2038887228,734745.59,806123.64,0,0
42,PAYMENT,13107.31,C150545118,975148.77,962041.46,M99326213,0.0,0.0,0,0
239,CASH_OUT,63944.13,C963749685,63944.13,0.0,C816242963,3034987.39,3098931.52,1,0
277,PAYMENT,10692.69,C1307314716,49964.0,39271.31,M1655490110,0.0,0.0,0,0
246,CASH_OUT,14343.03,C849644821,14343.03,0.0,C1587418917,2842416.71,2856759.75,1,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1,0
370,CASH_OUT,249781.41,C930332477,0.0,0.0,C18849508,2326294.43,2576075.84,0,0
412,CASH_OUT,571163.03,C1600275467,571163.03,0.0,C902858452,45861.48,617024.51,1,0
205,CASH_OUT,273064.49,C1151728006,0.0,0.0,C765127181,1288210.57,1561275.07,0,0
546,CASH_IN,49959.65,C260667796,5987853.67,6037813.32,C1534862051,2003733.64,1953773.99,0,0
141,CASH_OUT,355207.55,C385645876,0.0,0.0,C457186627,3798910.78,4154118.32,0,0
369,CASH_IN,50096.44,C1658582474,2382.0,52478.44,C1182759686,0.0,0.0,0,0
234,TRANSFER,392139.55,C1811079479,17744.0,0.0,C1485891989,176647.39,568786.95,0,0
284,CASH_OUT,219489.47,C2145084174,0.0,0.0,C680749867,3198675.5,3418164.97,0,0
578,CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,1,0
424,CASH_OUT,5475018.52,C145448061,5475018.52,0.0,C1034609594,205724.59,5680743.11,1,0
527,CASH_OUT,1094419.89,C171594186,1094419.89,0.0,C31581400,6352690.24,7447110.13,1,0
352,CASH_OUT,120527.35,C1344391353,0.0,0.0,C1808451508,326868.81,447396.16,0,0
222,CASH_OUT,35759.12,C2078657417,35759.12,0.0,C242153254,528553.38,564312.49,1,0
351,PAYMENT,5789.55,C1429631749,16625.0,10835.45,M2094033953,0.0,0.0,0,0
253,PAYMENT,1948.37,C680996757,18736.09,16787.71,M1202888243,0.0,0.0,0,0
259,CASH_IN,66298.95,C482895817,60969.0,127267.95,C1783041640,0.0,0.0,0,0
133,PAYMENT,47847.53,C1709595729,0.0,0.0,M1541792263,0.0,0.0,0,0
301,CASH_IN,16348.33,C687060638,32489.12,48837.46,C1941238923,354850.72,338502.39,0,0
348,CASH_OUT,3476.01,C1468272324,40586.0,37109.99,C593320282,73765.4,77241.4,0,0
301,PAYMENT,11449.81,C1815524342,4553.0,0.0,M499800136,0.0,0.0,0,0
219,TRANSFER,555731.98,C2046149869,555731.98,0.0,C1910853781,0.0,0.0,1,0
592,PAYMENT,797.63,C1228194369,303941.0,303143.37,M1672071450,0.0,0.0,0,0
138,CASH_IN,182779.07,C617501177,22583.0,205362.07,C1010385758,19760.65,0.0,0,0
244,TRANSFER,4252656.95,C1243123662,4252656.95,0.0,C590057207,0.0,0.0,1,0
351,PAYMENT,20155.01,C2013777838,7179.0,0.0,M1403148045,0.0,0.0,0,0
85,CASH_OUT,167679.27,C2032147559,167679.27,0.0,C599607213,165580.61,333259.88,1,0
277,CASH_OUT,112636.97,C824160459,1202.66,0.0,C782860253,152238.71,264875.68,0,0
37,CASH_OUT,112486.46,C124687089,0.0,0.0,C179706450,257274.47,369760.93,1,0
329,CASH_OUT,504246.28,C331705293,70685.0,0.0,C405722679,102057.28,606303.56,0,0
592,CASH_OUT,369306.87,C131199741,369306.87,0.0,C1863134170,786338.72,1155645.58,1,0
157,CASH_IN,201776.71,C1428652097,356311.0,558087.71,C627203100,171376.03,0.0,0,0
303,CASH_IN,111168.42,C127735704,223.0,111391.42,C1010057708,406145.58,294977.16,0,0
35,CASH_OUT,21391.53,C1009250621,42287.0,20895.47,C72220099,0.0,21391.53,0,0
585,CASH_IN,224137.99,C1767457613,843.0,224980.99,C1235103830,134915.95,0.0,0,0
317,CASH_OUT,7535.58,C2046264393,7535.58,0.0,C592516907,44609.54,52145.11,1,0
385,TRANSFER,617882.66,C1190371489,617882.66,0.0,C371320047,0.0,0.0,1,0
11,CASH_IN,737.14,C646250679,10386423.56,10387160.7,C807931439,356168.96,786350.58,0,0
349,CASH_IN,270519.08,C773045671,50.0,270569.08,C1966550578,781003.12,510484.04,0,0
374,TRANSFER,169635.26,C625359422,0.0,0.0,C762002277,399049.03,568684.29,0,0
153,CASH_OUT,341025.2,C375295344,49909.0,0.0,C711850930,4429821.59,4770846.79,0,0
16,PAYMENT,1226.22,C1670907554,239716.43,238490.21,M1561042520,0.0,0.0,0,0
156,CASH_IN,281416.71,C976415246,1656908.63,1938325.34,C746452317,543485.66,262068.96,0,0
594,DEBIT,1271.01,C778649018,1881.0,609.99,C1891715634,2573079.77,2574350.78,0,0
326,CASH_IN,251952.25,C1343048011,8240.0,260192.25,C1986647970,1085036.02,833083.76,0,0
283,CASH_IN,138487.33,C1817152957,500.0,138987.33,C1815467642,1016280.78,877793.45,0,0
379,CASH_OUT,274751.1,C818489116,55268.44,0.0,C1710356912,0.0,274751.1,0,0
16,CASH_IN,49894.1,C97701865,7037385.94,7087280.04,C2055616959,2230091.85,2180197.75,0,0
279,CASH_OUT,279993.03,C1558234184,0.0,0.0,C1833231741,976646.65,1256639.68,0,0
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1,0
150,CASH_OUT,163852.19,C1364188509,163852.19,0.0,C1652775924,548967.17,712819.36,1,0
394,CASH_OUT,106790.47,C673228823,60027.0,0.0,C153980968,153215.55,260006.01,0,0
352,PAYMENT,17647.97,C1279016779,0.0,0.0,M2025094125,0.0,0.0,0,0
357,CASH_OUT,231676.33,C1095112501,0.0,0.0,C1055102556,3637788.68,3869465.0,0,0
143,TRANSFER,810599.16,C986104580,810599.16,0.0,C638622205,0.0,0.0,1,0
136,CASH_IN,48255.07,C1499351231,115997.0,164252.07,C1917096968,106891.0,0.0,0,0
278,PAYMENT,6387.09,C1904686700,38372.17,31985.08,M1847855542,0.0,0.0,0,0
111,CASH_OUT,98692.72,C982480526,98692.72,0.0,C1665025289,67599.16,166291.88,1,0
34,PAYMENT,20854.71,C1740195173,2146.0,0.0,M1374192366,0.0,0.0,0,0
168,TRANSFER,973786.37,C320563836,6207.9,0.0,C30011911,1694065.94,2667852.31,0,0
234,TRANSFER,264949.69,C1912538788,264949.69,0.0,C455997820,0.0,0.0,1,0
327,CASH_OUT,183375.33,C462713817,0.0,0.0,C1479107288,1660258.96,1843634.29,0,0
18,CASH_OUT,27189.47,C2090245061,0.0,0.0,C1090333823,1541372.8,1568562.27,0,0
155,CASH_IN,276787.71,C1913611881,12495879.85,12772667.56,C1722646807,803875.95,527088.24,0,0
373,CASH_OUT,303300.92,C1862315877,0.0,0.0,C2085860326,8450911.44,8754212.35,0,0
170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1,0
661,CASH_OUT,386838.1,C386635198,0.0,0.0,C623503358,4301043.7,4687881.8,0,0
615,CASH_OUT,56510.5,C177838089,56510.5,0.0,C2141549007,4455203.05,4511713.55,1,0
41,DEBIT,819.35,C1148180455,274494.0,273674.65,C1736487027,923509.57,924328.92,0,0
155,PAYMENT,6895.65,C1693567857,0.0,0.0,M1142396134,0.0,0.0,0,0
225,PAYMENT,353.94,C1594908389,0.0,0.0,M1279059291,0.0,0.0,0,0
298,CASH_IN,128146.55,C738877956,1603277.07,1731423.62,C1365463591,2182079.87,2053933.32,0,0
401,PAYMENT,9813.34,C725327109,0.0,0.0,M2072033007,0.0,0.0,0,0
327,PAYMENT,16017.72,C397527070,0.0,0.0,M2101782069,0.0,0.0,0,0
281,CASH_OUT,149436.87,C1667667445,128102.0,0.0,C902481712,226169.97,375606.84,0,0
226,CASH_OUT,394788.96,C529683703,46109.0,0.0,C1995685086,878562.21,1273351.17,0,0
399,PAYMENT,25985.68,C1726087522,16500.0,0.0,M953714822,0.0,0.0,0,0
373,CASH_OUT,247346.96,C1994200498,0.0,0.0,C1083360436,464249.44,711596.4,0,0
19,CASH_IN,258419.02,C721543608,3390613.72,3649032.74,C210968543,334241.07,0.0,0,0
229,CASH_OUT,40449.91,C64703244,0.0,0.0,C2046067172,3027081.91,3067531.82,0,0
387,CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1,0
273,CASH_IN,141372.22,C1556023750,125075.0,266447.22,C259274469,2008870.08,1867497.85,0,0
492,CASH_OUT,162192.78,C1133500128,162192.78,0.0,C1665056886,0.0,162192.78,1,0
550,CASH_OUT,77380.14,C729461584,0.0,0.0,C575662398,97492.46,174872.6,0,0
722,CASH_OUT,59263.88,C1129374442,59263.88,0.0,C552296205,1597464.29,1656728.17,1,0
585,CASH_OUT,118412.19,C1544657283,9819.0,0.0,C962468874,0.0,118412.19,0,0
408,PAYMENT,1192.43,C110569777,10112.0,8919.57,M1108279460,0.0,0.0,0,0
165,TRANSFER,798007.45,C166998225,798007.45,0.0,C1222965413,0.0,0.0,1,0
122,CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1,0
163,CASH_IN,271938.55,C984523540,20067798.76,20339737.31,C1815545543,1378449.58,1106511.03,0,0
90,TRANSFER,39664.74,C1509358186,39664.74,0.0,C2068734277,0.0,0.0,1,0
326,CASH_OUT,174850.88,C976502261,20816.0,0.0,C693125820,437778.59,612629.47,0,0
274,TRANSFER,24279.32,C1174268918,24279.32,0.0,C1953342406,0.0,0.0,1,0
306,PAYMENT,12395.85,C1071419155,51213.96,38818.11,M279900842,0.0,0.0,0,0
18,CASH_IN,64877.93,C957617773,71674.0,136551.93,C2105578880,0.0,0.0,0,0
206,PAYMENT,7284.29,C781383446,0.0,0.0,M896086023,0.0,0.0,0,0
495,PAYMENT,10976.29,C1563084786,148427.0,137450.71,M334788005,0.0,0.0,0,0
252,TRANSFER,76200.04,C376760344,76200.04,0.0,C1713255424,0.0,0.0,1,0
285,CASH_OUT,117597.87,C629798614,196.0,0.0,C655204138,115057.08,232654.95,0,0
309,CASH_OUT,88615.42,C1177818174,11278.0,0.0,C141342397,3617.75,92233.16,0,0
38,TRANSFER,98862.23,C1683642176,0.0,0.0,C978751061,2682399.65,2781261.88,0,0
629,CASH_OUT,7922.98,C1629313873,7922.98,0.0,C215301926,0.0,7922.98,1,0
600,TRANSFER,7363709.23,C551820728,7363709.23,0.0,C2069632802,0.0,0.0,1,0
511,CASH_OUT,1367070.94,C1861046549,1367070.94,0.0,C1305620964,230814.67,1597885.62,1,0
253,CASH_IN,241016.19,C1261738314,244853.0,485869.19,C191000365,2434471.58,2193455.39,0,0
324,DEBIT,1540.99,C364421075,20257.0,18716.01,C1068273287,57733.69,59274.68,0,0
725,CASH_OUT,123259.24,C1350230812,123259.24,0.0,C1392776813,1175578.47,1298837.71,1,0
203,PAYMENT,8497.06,C809280725,390563.66,382066.59,M601307865,0.0,0.0,0,0
380,TRANSFER,339770.85,C1528610338,45297.0,0.0,C1910603917,0.0,339770.85,0,0
265,CASH_OUT,5721871.91,C533511520,5721871.91,0.0,C226077337,146633.42,5868505.33,1,0
325,TRANSFER,1445166.74,C757889087,1445166.74,0.0,C688244166,0.0,0.0,1,0
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1,0
37,CASH_IN,24604.81,C699067321,637.0,25241.81,C645737730,205112.39,180507.59,0,0
17,CASH_OUT,462668.1,C1222385491,0.0,0.0,C453211571,11899495.58,12362163.68,0,0
310,CASH_OUT,97315.53,C1589660978,154925.0,57609.47,C329019865,34596.08,131911.61,0,0
404,PAYMENT,9093.96,C329706518,0.0,0.0,M119258839,0.0,0.0,0,0
154,CASH_IN,266960.48,C1000674484,7943996.13,8210956.61,C1686767631,647226.65,412258.89,0,0
732,TRANSFER,417129.11,C661000203,417129.11,0.0,C1308507305,0.0,0.0,1,0
652,TRANSFER,2911505.23,C1683729969,2911505.23,0.0,C557033420,0.0,0.0,1,0
152,CASH_OUT,102945.99,C1847949987,102945.99,0.0,C1663207814,2276404.45,2379350.44,1,0
233,CASH_IN,316656.94,C1809626862,7209.0,323865.94,C494681534,555663.21,239006.27,0,0
307,PAYMENT,785.1,C947691774,193137.28,192352.18,M751182210,0.0,0.0,0,0
514,CASH_IN,96663.75,C1768889698,22210338.88,22307002.63,C1238447790,624746.02,528082.27,0,0
403,PAYMENT,1175.67,C1220860497,199233.39,198057.72,M338741087,0.0,0.0,0,0
348,CASH_OUT,20694.57,C374964915,0.0,0.0,C1403301785,183215.5,203910.07,0,0
331,CASH_OUT,142231.8,C1177286967,22678.0,0.0,C16605802,0.0,142231.8,0,0
307,CASH_OUT,318455.25,C962441880,0.0,0.0,C1362084448,1028202.44,1346657.69,0,0
323,PAYMENT,2136.11,C2009514257,550023.88,547887.77,M601087520,0.0,0.0,0,0
274,CASH_OUT,417787.06,C1653173465,36702.0,0.0,C339666788,0.0,417787.06,0,0
393,CASH_OUT,151597.36,C1192750895,0.0,0.0,C550567230,3082085.02,3233682.38,0,0
210,PAYMENT,2118.63,C884416811,287558.01,285439.38,M2137206032,0.0,0.0,0,0
17,PAYMENT,17339.53,C1801118794,100889.0,83549.47,M1266509073,0.0,0.0,0,0
307,CASH_OUT,155175.27,C759252535,253233.0,98057.73,C2140888474,121570.81,276746.07,0,0
397,CASH_OUT,23164.18,C137191797,20734.0,0.0,C1389965148,1834872.55,1858036.73,0,0
232,CASH_IN,151854.49,C1043010006,6905179.91,7057034.41,C2056694044,4631623.93,4479769.43,0,0
503,PAYMENT,9608.56,C399176677,26809.0,17200.44,M883036381,0.0,0.0,0,0
211,TRANSFER,902935.91,C2135972752,0.0,0.0,C140277928,15661691.47,16564627.39,0,0
394,TRANSFER,3354215.55,C1128510858,3354215.55,0.0,C907385207,0.0,0.0,1,0
145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0
395,CASH_IN,4024.08,C505568694,30399.0,34423.08,C2017114427,2141574.47,2137550.39,0,0
62,TRANSFER,722380.88,C1429215839,722380.88,0.0,C1401928307,0.0,0.0,1,0
348,TRANSFER,48847.42,C1231246335,0.0,0.0,C1047760695,154565.79,203413.2,0,0
43,CASH_OUT,57664.69,C253132530,196.0,0.0,C784542808,223719.88,281384.57,0,0
413,TRANSFER,115085.31,C2039186549,115085.31,0.0,C544794295,0.0,0.0,1,0
67,CASH_OUT,106460.7,C844080619,106460.7,0.0,C597435768,1414263.15,1520723.84,1,0
183,PAYMENT,20277.79,C477543702,31381.0,11103.21,M2145937758,0.0,0.0,0,0
243,CASH_OUT,793886.87,C840188997,793886.87,0.0,C1959131299,1841967.2,2635854.07,1,0
280,PAYMENT,3560.03,C1563990563,50226.0,46665.97,M4506020,0.0,0.0,0,0
348,PAYMENT,17261.79,C1530134642,1081.0,0.0,M1364319959,0.0,0.0,0,0
236,CASH_OUT,41663.47,C77257572,0.0,0.0,C787781118,1702851.31,1744514.79,0,0
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1,0
241,PAYMENT,1998.13,C994812499,4857.0,2858.87,M1997277786,0.0,0.0,0,0
13,CASH_IN,370213.59,C1726076966,7130310.58,7500524.17,C1244869566,832693.42,462479.83,0,0
108,CASH_OUT,566142.89,C501067498,566142.89,0.0,C2079441909,1344558.46,1910701.34,1,0
253,CASH_OUT,2415826.18,C445430208,2415826.18,0.0,C267089577,389260.33,2805086.51,1,0
136,PAYMENT,10359.13,C822474904,421043.0,410683.87,M1224695750,0.0,0.0,0,0
177,PAYMENT,6036.39,C719684728,0.0,0.0,M653011028,0.0,0.0,0,0
525,CASH_IN,238942.83,C455049227,90397.78,329340.6,C1352148970,20791586.03,20552643.2,0,0
729,TRANSFER,90026.9,C2144761776,90026.9,0.0,C514777944,0.0,0.0,1,0
378,TRANSFER,596864.46,C245768623,0.0,0.0,C370222896,687112.64,1283977.1,0,0
210,CASH_OUT,101840.36,C141041742,0.0,0.0,C579234373,392122.92,493963.27,0,0
95,PAYMENT,23709.5,C1582490434,38254.0,14544.5,M1078050780,0.0,0.0,0,0
321,PAYMENT,180.04,C51715786,21007.0,20826.96,M321244343,0.0,0.0,0,0
352,PAYMENT,7376.25,C2016660430,0.0,0.0,M946461682,0.0,0.0,0,0
279,DEBIT,1164.9,C701488017,107485.0,106320.1,C2115233568,1527268.42,1528433.32,0,0
352,CASH_OUT,4914.19,C1384026499,0.0,0.0,C438270839,585382.52,590296.71,0,0
352,CASH_OUT,165190.18,C149700008,0.0,0.0,C1334234817,1219248.52,1384438.7,0,0
11,CASH_IN,212419.23,C1130961609,23917.0,236336.23,C2062841350,109283.19,0.0,0,0
11,CASH_IN,207149.55,C959259001,4962670.9,5169820.44,C68113386,19623782.68,19416633.13,0,0
250,CASH_OUT,114975.92,C1134853676,81707.0,0.0,C1292288586,0.0,114975.92,0,0
238,CASH_IN,80190.63,C1013342009,8647866.37,8728057.0,C1684577650,604568.53,524377.89,0,0
74,TRANSFER,158489.29,C1694745551,158489.29,0.0,C43669214,0.0,0.0,1,0
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,1,0
22,PAYMENT,12877.22,C1058406915,740280.0,727402.78,M1685735358,0.0,0.0,0,0
189,CASH_OUT,181004.5,C1779751495,376292.0,195287.5,C1548041970,0.0,181004.5,0,0
17,CASH_OUT,69739.67,C891641649,0.0,0.0,C442527023,91140.29,160879.96,0,0
639,CASH_OUT,49199.2,C929319226,49199.2,0.0,C1153867548,0.0,49199.2,1,0
275,PAYMENT,11971.69,C1164296510,94298.0,82326.31,M405800689,0.0,0.0,0,0
211,TRANSFER,1049232.11,C248568064,1049232.11,0.0,C280959828,0.0,0.0,1,0
12,CASH_OUT,331151.41,C1624970173,0.0,0.0,C1183075634,3150831.4,3724351.33,0,0
307,CASH_OUT,28398.74,C1471051994,0.0,0.0,C1044365267,226973.48,255372.22,0,0
203,CASH_OUT,161682.94,C882408042,35313.0,0.0,C2037749054,118129.46,441788.4,0,0
41,TRANSFER,1028852.71,C1719409828,20246.0,0.0,C1121929205,1041815.86,2070668.57,0,0
71,TRANSFER,304085.48,C378617827,304085.48,0.0,C1265131322,0.0,0.0,1,0
215,PAYMENT,3536.98,C1382192414,2241.22,0.0,M1913523238,0.0,0.0,0,0
505,PAYMENT,7922.13,C1607978985,10418.0,2495.87,M510505636,0.0,0.0,0,0
40,CASH_IN,315332.63,C431432211,18976936.18,19292268.81,C988710621,471967.29,156634.66,0,0
328,CASH_OUT,148278.59,C2061974333,0.0,0.0,C124679985,559236.84,707515.43,0,0
211,CASH_OUT,1330802.24,C1458541760,1330802.24,0.0,C1092309864,151341.34,1515187.24,1,0
692,PAYMENT,7915.94,C1357164451,183229.1,175313.16,M1584882743,0.0,0.0,0,0
637,CASH_OUT,58521.53,C1994097574,58521.53,0.0,C1963548176,0.0,58521.53,1,0
351,CASH_OUT,173198.42,C1489218978,11198.0,0.0,C493485119,1138572.49,1470838.54,0,0
330,CASH_OUT,217155.71,C1978391536,0.0,0.0,C1578141067,718814.08,935969.8,0,0
189,TRANSFER,165207.91,C1766384320,0.0,0.0,C496602597,2291146.06,2456353.97,0,0
249,CASH_IN,262120.5,C12781138,8127067.18,8389187.68,C449378182,407941.21,145820.71,0,0
23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,0
259,CASH_IN,22780.01,C1878789495,2025553.76,2048333.78,C1597885047,11755932.19,11733152.18,0,0
