DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Part 1-2,Crime code,Crime Code Desc,Vict Age,Vict Sex,Premis Cd,Premis Desc,Status Desc,LAT,LON
200118445,09/24/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1148,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,101,STREET,Invest Cont,34.051,-118.2445
200211796,06/25/2020 12:00:00 AM,06/17/2020 12:00:00 AM,900,Rampart,2,662,"BUNCO, GRAND THEFT",19,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0596,-118.2701
200710282,06-07-2020 00:00,06-07-2020 00:00,1,Wilshire,2,354,THEFT OF IDENTITY,25,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0708,-118.3827
201016369,12/25/2020 12:00:00 AM,12/24/2020 12:00:00 AM,2200,West Valley,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0,X,501,SINGLE FAMILY DWELLING,Adult Arrest,34.212,-118.5475
200107715,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,130,Central,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,203,OTHER BUSINESS,Adult Arrest,34.0402,-118.2598
200412273,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,540,Hollenbeck,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.083,-118.2137
200308845,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,1030,Southwest,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",43,F,402,MARKET,Invest Cont,34.0242,-118.3722
201300890,08-01-2020 00:00,08-01-2020 00:00,2300,Newton,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,33.9933,-118.263
200122487,12/17/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1625,Central,2,624,BATTERY - SIMPLE ASSAULT,32,M,405,CLOTHING STORE,Invest Cont,34.0459,-118.2526
201224065,11-06-2020 00:00,10/26/2020 12:00:00 AM,800,77th Street,1,440,THEFT PLAIN - PETTY ($950 & UNDER),25,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.001,-118.3138
200608336,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1120,Hollywood,2,624,BATTERY - SIMPLE ASSAULT,40,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0998,-118.3211
200413246,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,30,Hollenbeck,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),31,M,101,STREET,Invest Cont,34.0945,-118.1593
200911713,06/29/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1700,Van Nuys,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,108,PARKING LOT,Invest Cont,34.1836,-118.4575
200909909,05/19/2020 12:00:00 AM,05/19/2020 12:00:00 AM,2030,Van Nuys,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",34,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1603,-118.4399
201116142,11/28/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1000,Northeast,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,404,DEPARTMENT STORE,Invest Cont,34.1425,-118.2239
200904592,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1100,Van Nuys,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.2039,-118.464
200308248,03-08-2020 00:00,03-07-2020 00:00,1320,Southwest,2,901,VIOLATION OF RESTRAINING ORDER,29,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0309,-118.3101
200912011,07-06-2020 00:00,07-04-2020 00:00,1200,Van Nuys,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1985,-118.4591
201213516,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,300,77th Street,2,624,BATTERY - SIMPLE ASSAULT,44,F,401,MINI-MART,Invest Cont,33.9746,-118.3294
200500685,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1851,Harbor,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,404,DEPARTMENT STORE,Adult Arrest,33.8583,-118.2992
201106632,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1320,Northeast,1,330,BURGLARY FROM VEHICLE,32,M,101,STREET,Invest Cont,34.1042,-118.2639
200605491,02-01-2020 00:00,02-01-2020 00:00,330,Hollywood,1,330,BURGLARY FROM VEHICLE,30,M,101,STREET,Invest Cont,34.104,-118.3755
200116039,08-08-2020 00:00,08-08-2020 00:00,200,Central,2,624,BATTERY - SIMPLE ASSAULT,43,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0396,-118.2726
201207883,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,1425,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,108,PARKING LOT,Invest Cont,33.9892,-118.3089
200918905,12/28/2020 12:00:00 AM,12/26/2020 12:00:00 AM,2040,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1847,-118.44
200915292,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1730,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,57,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.1826,-118.4444
200911790,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,2020,Van Nuys,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",54,M,406,OTHER STORE,Invest Cont,34.2012,-118.4312
201216112,07-08-2020 00:00,07-08-2020 00:00,555,77th Street,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,33.9829,-118.3338
200214549,09-02-2020 00:00,09-01-2020 00:00,2000,Rampart,1,310,BURGLARY,0,X,210,RESTAURANT/FAST FOOD,Invest Cont,34.0758,-118.2552
200615818,09/24/2020 12:00:00 AM,09/24/2020 12:00:00 AM,700,Hollywood,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,34.098,-118.3365
200610004,04/26/2020 12:00:00 AM,04/25/2020 12:00:00 AM,1945,Hollywood,1,330,BURGLARY FROM VEHICLE,48,M,101,STREET,Invest Cont,34.1276,-118.3269
201220162,09-07-2020 00:00,09-07-2020 00:00,1340,77th Street,2,624,BATTERY - SIMPLE ASSAULT,22,M,501,SINGLE FAMILY DWELLING,Invest Cont,33.9662,-118.2871
200312848,06/18/2020 12:00:00 AM,06/17/2020 12:00:00 AM,700,Southwest,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0055,-118.2915
201210401,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2123,77th Street,1,648,ARSON,56,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9679,-118.2739
200411060,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,2210,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,511,PROJECT/TENEMENT/PUBLIC HOUSING,Invest Cont,34.0188,-118.2066
200816451,11/14/2020 12:00:00 AM,11/13/2020 12:00:00 AM,200,West LA,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,507,CONDOMINIUM/TOWNHOUSE,Invest Cont,34.0543,-118.4435
200506572,03-01-2020 00:00,02/29/2020 12:00:00 AM,2100,Harbor,1,330,BURGLARY FROM VEHICLE,55,F,108,PARKING LOT,Invest Cont,33.7978,-118.3076
200309303,04-01-2020 00:00,04-01-2020 00:00,555,Southwest,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19,X,103,ALLEY,Invest Cont,34.0073,-118.2915
201223852,11-03-2020 00:00,11-03-2020 00:00,1225,77th Street,1,350,"THEFT, PERSON",29,F,101,STREET,Invest Cont,33.9891,-118.3002
200709746,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1115,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,67,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0358,-118.3517
200806342,02/22/2020 12:00:00 AM,02/20/2020 12:00:00 AM,2100,West LA,1,510,VEHICLE - STOLEN,0,,103,ALLEY,Invest Cont,34.0374,-118.3886
200310293,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1000,Southwest,2,940,EXTORTION,22,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0339,-118.2755
200113636,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1400,Central,1,330,BURGLARY FROM VEHICLE,41,M,707,GARAGE/CARPORT,Invest Cont,34.0481,-118.2472
200808746,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1444,West LA,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,203,OTHER BUSINESS,Invest Cont,34.0544,-118.3816
200118182,09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1800,Central,1,330,BURGLARY FROM VEHICLE,23,F,102,SIDEWALK,Invest Cont,34.0472,-118.2352
200609109,04/15/2020 12:00:00 AM,04/15/2020 12:00:00 AM,1610,Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),30,M,101,STREET,Adult Arrest,34.0981,-118.3582
201014870,11-08-2020 00:00,11-08-2020 00:00,1821,West Valley,2,354,THEFT OF IDENTITY,33,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1775,-118.5337
200811000,06/22/2020 12:00:00 AM,06/21/2020 12:00:00 AM,2120,West LA,2,624,BATTERY - SIMPLE ASSAULT,22,M,101,STREET,Invest Cont,34.0353,-118.4571
200711605,07/14/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1000,Wilshire,2,354,THEFT OF IDENTITY,34,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.069,-118.3614
200607457,03-06-2020 00:00,03-06-2020 00:00,1720,Hollywood,1,480,BIKE - STOLEN,70,M,108,PARKING LOT,Invest Cont,34.0889,-118.3299
200415554,12-03-2020 00:00,11/30/2020 12:00:00 AM,400,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,301,GAS STATION,Invest Cont,34.1074,-118.1858
201305363,01/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1640,Newton,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,501,SINGLE FAMILY DWELLING,Invest Cont,33.9779,-118.2666
201010267,06/22/2020 12:00:00 AM,06/22/2020 12:00:00 AM,1140,West Valley,2,624,BATTERY - SIMPLE ASSAULT,51,F,104,DRIVEWAY,Adult Other,34.1976,-118.5404
200807899,04-01-2020 00:00,04-01-2020 00:00,1830,West LA,1,510,VEHICLE - STOLEN,0,,123,PARKING UNDERGROUND/BUILDING,Invest Cont,34.0534,-118.4613
201221702,09/30/2020 12:00:00 AM,09/30/2020 12:00:00 AM,2130,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,101,STREET,Invest Cont,33.9711,-118.2917
201217557,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1855,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,501,SINGLE FAMILY DWELLING,Adult Other,33.9515,-118.309
200305032,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,1310,Southwest,1,210,ROBBERY,19,X,210,RESTAURANT/FAST FOOD,Juv Arrest,34.0199,-118.3608
200907646,03/20/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1630,Van Nuys,2,354,THEFT OF IDENTITY,0,M,101,STREET,Invest Cont,34.1857,-118.4509
201015320,11/23/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2200,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),51,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.1868,-118.5255
200205661,01/29/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1430,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,704,ELEMENTARY SCHOOL,Invest Cont,34.0555,-118.2725
200615303,09-12-2020 00:00,08/21/2020 12:00:00 AM,1500,Hollywood,1,480,BIKE - STOLEN,46,F,123,PARKING UNDERGROUND/BUILDING,Invest Cont,34.098,-118.3479
200205914,02-08-2020 00:00,02-08-2020 00:00,1040,Rampart,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,102,SIDEWALK,Invest Cont,34.0888,-118.2917
200317171,09-12-2020 00:00,09-11-2020 00:00,1900,Southwest,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,108,PARKING LOT,Invest Cont,34.0209,-118.3406
201221933,10-03-2020 00:00,10-03-2020 00:00,2245,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,501,SINGLE FAMILY DWELLING,Adult Other,33.9717,-118.2887
200406662,03-08-2020 00:00,03-06-2020 00:00,1800,Hollenbeck,1,440,THEFT PLAIN - PETTY ($950 & UNDER),33,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0445,-118.2025
200212426,07-11-2020 00:00,07-10-2020 00:00,2230,Rampart,1,220,ATTEMPTED ROBBERY,27,M,102,SIDEWALK,Invest Cont,34.0541,-118.2621
201207118,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1736,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,203,OTHER BUSINESS,Juv Arrest,33.9747,-118.2783
200710645,05/31/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1625,Wilshire,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,X,101,STREET,Invest Cont,34.0761,-118.3614
200108686,03-07-2020 00:00,03-05-2020 00:00,2030,Central,1,440,THEFT PLAIN - PETTY ($950 & UNDER),33,M,402,MARKET,Invest Cont,34.0517,-118.2491
201219590,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,1720,77th Street,1,761,BRANDISH WEAPON,50,M,101,STREET,Invest Cont,33.9745,-118.3309
200910010,05/22/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1800,Van Nuys,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.2072,-118.4312
201011121,07/19/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1800,West Valley,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1802,-118.5308
200505252,01/30/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1900,Harbor,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),46,F,707,GARAGE/CARPORT,Invest Cont,33.737,-118.2901
200905992,02/14/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1050,Van Nuys,1,350,"THEFT, PERSON",46,M,101,STREET,Invest Cont,34.1887,-118.4509
201212199,05-05-2020 00:00,05-04-2020 00:00,1700,77th Street,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,33.9582,-118.309
200910755,06-06-2020 00:00,06-06-2020 00:00,1830,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,57,M,701,HOSPITAL,Adult Other,34.1767,-118.4465
200616407,10-07-2020 00:00,10-07-2020 00:00,830,Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,203,OTHER BUSINESS,Adult Arrest,34.098,-118.342
200211432,06/17/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2000,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0755,-118.2727
200811205,06/28/2020 12:00:00 AM,06/27/2020 12:00:00 AM,2100,West LA,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,34.0431,-118.4599
200507883,04-02-2020 00:00,03/26/2020 12:00:00 AM,1755,Harbor,1,330,BURGLARY FROM VEHICLE,45,F,123,PARKING UNDERGROUND/BUILDING,Invest Cont,33.7347,-118.2842
200912549,07/20/2020 12:00:00 AM,07/19/2020 12:00:00 AM,545,Van Nuys,1,330,BURGLARY FROM VEHICLE,36,F,108,PARKING LOT,Adult Arrest,34.1597,-118.4138
200210575,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,830,Rampart,1,761,BRANDISH WEAPON,49,M,158,TRANSIENT ENCAMPMENT,Adult Other,34.0772,-118.2818
200514509,09/25/2020 12:00:00 AM,09/24/2020 12:00:00 AM,2200,Harbor,1,440,THEFT PLAIN - PETTY ($950 & UNDER),44,M,108,PARKING LOT,Invest Cont,33.7907,-118.2829
200811770,07-11-2020 00:00,07-11-2020 00:00,330,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,301,GAS STATION,Invest Cont,34.0435,-118.4565
200216352,10/19/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1630,Rampart,1,210,ROBBERY,64,F,102,SIDEWALK,Invest Cont,34.0677,-118.2731
200612537,07/13/2020 12:00:00 AM,07-11-2020 00:00,2100,Hollywood,1,330,BURGLARY FROM VEHICLE,38,F,108,PARKING LOT,Invest Cont,34.0998,-118.3325
200616009,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1220,Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,X,101,STREET,Invest Cont,34.0926,-118.3363
200216535,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,245,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),29,M,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0909,-118.2867
200811087,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,2200,West LA,2,624,BATTERY - SIMPLE ASSAULT,24,M,514,GROUP HOME,Adult Other,34.0352,-118.387
200614091,08/17/2020 12:00:00 AM,08/17/2020 12:00:00 AM,230,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",52,M,108,PARKING LOT,Invest Cont,34.0885,-118.3136
200711930,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,1320,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),33,F,404,DEPARTMENT STORE,Invest Cont,34.0761,-118.3766
200305928,02-02-2020 00:00,02-02-2020 00:00,1227,Southwest,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19,X,402,MARKET,Invest Cont,34.0146,-118.313
200917073,11-11-2020 00:00,11-10-2020 00:00,2150,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.1939,-118.471
200618475,11/25/2020 12:00:00 AM,11/23/2020 12:00:00 AM,2300,Hollywood,1,330,BURGLARY FROM VEHICLE,26,F,101,STREET,Invest Cont,34.0998,-118.3252
201210267,04-03-2020 00:00,04-02-2020 00:00,2000,77th Street,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),28,F,501,SINGLE FAMILY DWELLING,Adult Other,33.961,-118.2651
201225434,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1800,77th Street,2,922,CHILD STEALING,20,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,33.9806,-118.3323
200115355,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1200,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,41,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Arrest,34.0437,-118.2518
200214111,08/22/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1300,Rampart,2,354,THEFT OF IDENTITY,38,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0473,-118.2784
201007576,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1845,West Valley,2,940,EXTORTION,75,M,501,SINGLE FAMILY DWELLING,Adult Other,34.1975,-118.5546
200807638,03/22/2020 12:00:00 AM,03/21/2020 12:00:00 AM,2330,West LA,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,M,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.054,-118.3795
200516239,11-05-2020 00:00,10/28/2020 12:00:00 AM,954,Harbor,1,310,BURGLARY,35,M,501,SINGLE FAMILY DWELLING,Invest Cont,33.7443,-118.3088
200317549,09/19/2020 12:00:00 AM,09/19/2020 12:00:00 AM,630,Southwest,1,510,VEHICLE - STOLEN,0,,108,PARKING LOT,Invest Cont,34.0051,-118.2827
200317830,09/24/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1500,Southwest,1,220,ATTEMPTED ROBBERY,19,M,101,STREET,Invest Cont,34.0352,-118.284
200309844,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1230,Southwest,2,624,BATTERY - SIMPLE ASSAULT,76,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0162,-118.3482
200406717,03-10-2020 00:00,03-09-2020 00:00,2200,Hollenbeck,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.09,-118.179
200407998,04/19/2020 12:00:00 AM,04/19/2020 12:00:00 AM,125,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,729,SPECIALTY SCHOOL/OTHER,Invest Cont,34.0233,-118.2222
200304898,01/16/2020 12:00:00 AM,01/15/2020 12:00:00 AM,2100,Southwest,1,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,203,OTHER BUSINESS,Invest Cont,34.0146,-118.313
201009803,06-07-2020 00:00,06-05-2020 00:00,1700,West Valley,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Arrest,34.2029,-118.5367
200209879,05-06-2020 00:00,05-06-2020 00:00,2045,Rampart,1,210,ROBBERY,34,M,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,Adult Other,34.0596,-118.2749
200811934,07/16/2020 12:00:00 AM,07/14/2020 12:00:00 AM,1735,West LA,1,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.0515,-118.3762
200310639,04/29/2020 12:00:00 AM,04/29/2020 12:00:00 AM,2315,Southwest,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0247,-118.3669
200611832,06/24/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1600,Hollywood,1,310,BURGLARY,0,X,729,SPECIALTY SCHOOL/OTHER,Invest Cont,34.0987,-118.3337
200711844,07/20/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1915,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),64,M,415,THE GROVE,Invest Cont,34.0735,-118.3571
201309901,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,2300,Newton,2,237,CHILD NEGLECT (SEE 300 W.I.C.),4,F,503,HOTEL,Invest Cont,34.0111,-118.274
201113049,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,2000,Northeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),65,M,101,STREET,Invest Cont,34.1367,-118.2089
200716491,11/29/2020 12:00:00 AM,11/29/2020 12:00:00 AM,600,Wilshire,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0387,-118.3594
200406875,03/13/2020 12:00:00 AM,03/13/2020 12:00:00 AM,1330,Hollenbeck,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,46,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.0811,-118.1614
200210961,06-04-2020 00:00,06-04-2020 00:00,1700,Rampart,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),21,M,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,34.0596,-118.2701
200213008,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1215,Rampart,2,624,BATTERY - SIMPLE ASSAULT,56,F,102,SIDEWALK,Adult Arrest,34.058,-118.2715
200106825,02-10-2020 00:00,02-08-2020 00:00,845,Central,2,624,BATTERY - SIMPLE ASSAULT,41,F,102,SIDEWALK,Invest Cont,34.0458,-118.243
201011779,08-05-2020 00:00,08-02-2020 00:00,30,West Valley,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",29,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.1866,-118.5535
200411135,07/25/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1,Hollenbeck,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),56,M,501,SINGLE FAMILY DWELLING,Invest Cont,34.1016,-118.1843
201212750,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,120,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Other,33.9889,-118.3467
200216277,10/17/2020 12:00:00 AM,10/16/2020 12:00:00 AM,730,Rampart,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0677,-118.2731
200111085,04/28/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1030,Central,1,440,THEFT PLAIN - PETTY ($950 & UNDER),60,M,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,Invest Cont,34.0453,-118.2443
200909470,05-08-2020 00:00,05-08-2020 00:00,700,Van Nuys,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1493,-118.4307
200307436,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,1130,Southwest,1,440,THEFT PLAIN - PETTY ($950 & UNDER),26,F,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,Invest Cont,34.0268,-118.2896
201112278,08-07-2020 00:00,08-07-2020 00:00,1315,Northeast,2,624,BATTERY - SIMPLE ASSAULT,88,F,510,NURSING/CONVALESCENT/RETIREMENT HOME,Adult Other,34.1109,-118.2016
201104839,01/21/2020 12:00:00 AM,01/20/2020 12:00:00 AM,1800,Northeast,1,210,ROBBERY,0,X,301,GAS STATION,Adult Arrest,34.1002,-118.2918
200114870,07/15/2020 12:00:00 AM,07/15/2020 12:00:00 AM,1000,Central,1,510,VEHICLE - STOLEN,0,,707,GARAGE/CARPORT,Invest Cont,34.0438,-118.2547
200116924,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,250,Central,1,310,BURGLARY,0,X,210,RESTAURANT/FAST FOOD,Adult Arrest,34.0445,-118.2558
200509715,05/20/2020 12:00:00 AM,05-12-2020 00:00,1305,Harbor,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,402,MARKET,Adult Arrest,33.7798,-118.2649
